price_x,size,brand,category,INNER SOLE,fabric_0,fabric_1,fabric_2,fabric_3,fabric_4,fabric_5,fabric_6,generalized_category,color,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,notes_0,notes_1,notes_2,notes_3,notes_4,notes_5,notes_6,notes_7,notes_8,notes_9,notes_10,notes_11,notes_12,notes_13,notes_14,notes_15,notes_16,notes_17,notes_18,notes_19,notes_20,notes_21,notes_22,notes_23,notes_24,notes_25,notes_26,notes_27,notes_28,notes_29,notes_30,notes_31,notes_32,notes_33,notes_34,notes_35,notes_36,notes_37,notes_38,notes_39,notes_40,notes_41,notes_42,notes_43,notes_44,notes_45,notes_46,notes_47,notes_48,notes_49,notes_50,notes_51,notes_52,notes_53,notes_54,notes_55,notes_56,notes_57,notes_58,notes_59,notes_60,notes_61,notes_62,text_0,text_1,text_2,text_3,text_4,text_5,condition_0,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10,condition_11,condition_12,condition_13,condition_14
29.0,6-10,STORM ,top,unknown,unknown,polyester,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'red']",black,red, , , , , , ,slip,required, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,smoky,red, , , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,14,STORM ,tunic,unknown,merino,wool,unknown,unknown,unknown,unknown,unknown,upper,['black'],black, , , , , , , ,vneckline,fitted,stretch,cut,ribbed,style,hemline,pull,low, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,merino,softest,knit, , , ,excellent,preloved, , , , , , , , , , , , , 
39.0,8-10,STORM ,shirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,chiffon,spotted, , , , ,unknown, , , , , , , , , , , , , , 
22.0,12-14,STORM ,top,unknown,rayon,spex,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'white']",black,white, , , , , , ,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stripe, , , , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,10,STORM ,skirt,unknown,elastane,polyester,unknown,unknown,unknown,unknown,unknown,lower,['black'],black, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,midi,textured, , , , ,excellent,preloved, , , , , , , , , , , , , 
49.0,12,STORM ,dress,unknown,elastane,polyester,unknown,unknown,unknown,unknown,unknown,full_body,['purple'],purple, , , , , , , ,eye,stretch,length,zip,hook,back,shoulder,pleated,sleeves,full,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,shoulder,pleated,textured, , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,10,STORM ,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['multi'],multi, , , , , , , ,style,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,tunic,watercolour, , , , ,excellent,preloved, , , , , , , , , , , , , 
30.0,No size in title,Not listed in title,scarf,unknown,really,fabric,cotton,nice,unknown,unknown,unknown,accessory,"['multi', 'grey', 'red', 'pink', 'yellow']",multi,grey,red,pink,yellow, , , ,tasseled, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stripe,wrap,cotton, , , ,end,tears,repaired,preloved,good,one, , , , , , , , , 
120.0,40,STUART WEITZMAN ,loafers, 27cms      WIDTH,leather,rubber,unknown,unknown,unknown,unknown,unknown,shoes,"['glossy', 'black']",glossy,black, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,leather,embossed,patent,croc, , ,excellent,preloved, , , , , , , , , , , , , 
29.0,12,STYLE LAB ,skirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,boho,tiered, , , , ,unknown, , , , , , , , , , , , , , 
39.0,10-12,STYLE STATE ,jumper,unknown,spex,polyester,unknown,unknown,unknown,unknown,unknown,upper,"['gold', 'black', 'green', 'white']",gold,black,green,white, , , , ,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,knit,pineapple, , , , ,worn,never, , , , , , , , , , , , , 
29.0,14-16,SUGAR LIPS ,cardi,unknown,wool,acrylic,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'grey']",black,grey, , , , , , ,stretch,front,diagonal,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,knit,chunky, , , , ,excellent,preloved, , , , , , , , , , , , , 
25.0,No size in title,Not listed in title,earrings,unknown,metal,sugilite,unknown,unknown,unknown,unknown,unknown,accessory,"['purple', 'brass']",purple,brass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stone,love,sugilite, , , ,excellent,preloved, , , , , , , , , , , , , 
40.0,10-12,SUI by Anna Sui,jacket,unknown,lana,cashmere,vergine,nylon,virgin,wool,unknown,outerwear,"['purple', 'dorris', 'plum']",purple,dorris,plum, , , , , ,pockets,italy,front,open,two,button, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,ita,cash,wool, , , ,excellent,preloved, , , , , , , , , , , , , 
100.0,No size in title,SUNDAY SOMEWHERE ,sunglasses,unknown,resin,unknown,unknown,unknown,unknown,unknown,unknown,accessory,"['black', 'lens', 'rose', 'gold']",black,lens,rose,gold, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,rose,gold, , , , ,preloved,good, , , , , , , , , , , , , 
32.0,12,SUNDAYS THE LABEL ,tunic,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,['nude'],nude, , , , , , , ,give,back,access,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,strapless, , , , ,tag,new,brand, , , , , , , , , , , , 
35.0,9-9.5,SUNDOWNER,wedges,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,shoes,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,colourful,caylee,spa, , , ,unknown, , , , , , , , , , , , , , 
40.0,10,SUNNY GIRL,dress,unknown,rayon,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['multi', 'white']",multi,white, , , , , , ,stretch,adjustable,front,ruffled,ties,back,shoulder,side,straps,wraps, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,floral,bn,bird,wrap,print, ,tag,new,brand, , , , , , , , , , , , 
10.0,14-16,SUPRE ,top,unknown,rayon,polyester,unknown,unknown,unknown,unknown,unknown,upper,['black'],black, , , , , , , ,slip,required, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,black,chiffon, , , , ,excellent,preloved, , , , , , , , , , , , , 
12.0,14,SUPRE ,tank,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,peplum,leopard, , , , ,unknown, , , , , , , , , , , , , , 
39.0,12,SURAFINA,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['khaki'],khaki, , , , , , , ,elasticated,back,style,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,khaki,slip, , , ,tag,new,brand, , , , , , , , , , , , 
32.0,10-12,SURGE,jacket,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outerwear,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,damask,nz,peach, , , ,unknown, , , , , , , , , , , , , , 
39.0,16,SURGE,top,unknown,,elastane,polyester,unknown,unknown,unknown,unknown,upper,"['black', 'grey', 'light']",black,grey,light, , , , , ,nz,wellton,stretch,er,surge,stocked,frutti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,scandi,nz,print, , , ,excellent,preloved, , , , , , , , , , , , , 
32.0,14,SUSAN ,skirt,unknown,elastane,viscose,unknown,unknown,unknown,unknown,unknown,lower,"['black', 'brown', 'grey']",black,brown,grey, , , , , ,elasticated,waist,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,maxi,stripe,fitted, , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,6-8,SUSANA MONACO ,dress,unknown,silk,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['black', 'grey', 'white']",black,grey,white, , , , , ,side,lined,access,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,silk, , , , , ,excellent,preloved, , , , , , , , , , , , , 
30.0,14-16,SUSSAN ,top,unknown,viscose,unknown,unknown,unknown,unknown,unknown,unknown,upper,['multi'],multi, , , , , , , ,stretch,front,neckline,ties, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,colourful,print, , , , ,excellent,preloved, , , , , , , , , , , , , 
29.0,10,SUSSAN ,dress,unknown,acetate,nylon,polyester,cotton,viscose,elastane,unknown,full_body,['black'],black, , , , , , , ,stretch,lined,zip,side,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,pleat,detail, , , , ,excellent,preloved, , , , , , , , , , , , , 
49.0,10,SUZANNE GREGORY,dress,unknown,unknown,polyester,unknown,unknown,unknown,unknown,unknown,full_body,"['black', 'grey']",black,grey, , , , , , ,nz,lined,zip,back,button,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,mesh,nz,overlay, , , ,excellent,preloved, , , , , , , , , , , , , 
50.0,14-16,SWANNDRI ,top,unknown,wool,unknown,unknown,unknown,unknown,unknown,unknown,upper,['red'],red, , , , , , , ,pockets,front,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wool,zip, , , , ,excellent,preloved, , , , , , , , , , , , , 
19.0,10-12,SWITCH ,cardi,unknown,elastane,acrylic,unknown,unknown,unknown,unknown,unknown,upper,['black'],black, , , , , , , ,stretch,elasticated,comes,match,belt, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,black, , , , , ,excellent,preloved, , , , , , , , , , , , , 
29.0,10,SYLVESTER ,skirt,unknown,lycra,cotton,unknown,unknown,unknown,unknown,unknown,lower,"['black', 'navy', 'blue']",black,navy,blue, , , , , ,nz,kate,loops,stretch,zip,back,belt,sylvester,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,corduroy, , , , , ,excellent,preloved, , , , , , , , , , , , , 
85.0,12,SYLVESTER By Kate Sylvester ,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['jade', 'green']",jade,green, , , , , , ,required,slip,zip,back,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,jade,textured, , , , ,excellent,preloved, , , , , , , , , , , , , 
20.0,No size in title,Not listed in title,necklace,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,glass,faceted,smokey,bead, , ,unknown, , , , , , , , , , , , , , 
29.0,No size in title,Not listed in title,earrings,unknown,glass,metal,resin,unknown,unknown,unknown,unknown,accessory,"['purple', 'grey', 'smokey']",purple,grey,smokey, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,purple,hook,smokey, , , ,excellent,preloved, , , , , , , , , , , , , 
22.0,16,TABLE EIGHT ,top,unknown,unknown,polyester,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'white']",black,white, , , , , , ,give,table,eight,farmers,purchased, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,satin,monochrome,print, , , ,tags,excellent,preloved,removed, , , , , , , , , , , 
15.0,No size in title,TAKING SHAPE,bracelet,unknown,resin,unknown,unknown,unknown,unknown,unknown,unknown,accessory,"['black', 'red', 'white']",black,red,white, , , , , ,let,white,teamed,bracelet,talk,illustrated,denim,elasticated,black,fit,classic, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,illustrated, , , , ,tag,new,brand, , , , , , , , , , , , 
7.0,No size in title,TAMSIN COOPER ,brooch,unknown,silk,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['cream'],cream, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,rosette,silk, , , , ,excellent,preloved, , , , , , , , , , , , , 
50.0,37,TARANTO ,flats, 25cms      WIDTH,leather,rubber,unknown,unknown,unknown,unknown,unknown,shoes,"['multi', 'black', 'blue', 'white']",multi,black,blue,white, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,multi,leather,snake,print, ,worn,never,new, , , , , , , , , , , , 
25.0,No size in title,Not listed in title,scarf,unknown,resin,unknown,polyester,unknown,unknown,unknown,unknown,accessory,"['silver', 'taupe']",silver,taupe, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,net,tassel,bead, , , ,excellent,preloved, , , , , , , , , , , , , 
59.0,12,TAYLOR,tank,unknown,lycra,cotton,unknown,unknown,unknown,unknown,unknown,upper,['blue'],blue, , , , , , , ,clips,nz,removable,stretch,length,style,place,hemline,able,pull,shorten, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,swing,denim,nz, , , ,excellent,preloved,worn,hardly, , , , , , , , , , , 
89.0,12-14,TAYLOR ,tunic,unknown,merino,wool,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'grey']",black,grey, , , , , , ,nz,stretch,taylor,er, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,merino,tunic,batwing, , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,14,TCD,skirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,hem,nz,tiered, , , ,unknown, , , , , , , , , , , , , , 
60.0,18,TCD ,dress,unknown,cotton,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['multi', 'pink', 'green']",multi,pink,green, , , , , ,nz,zip,back,button,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,canvas,print,floral, , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,20-22,TCD ,top,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['multi', 'pink', 'red']",multi,pink,red, , , , , ,nz,required,slip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,colourful,chiffon,paisley, , , ,preloved,good, , , , , , , , , , , , , 
55.0,20,TCD ,tunic,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['satin', 'black']",satin,black, , , , , , ,nz,style,hemline,pleated,pull,side,splits, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,pleated,flamenco, , , , ,excellent,preloved, , , , , , , , , , , , , 
75.0,18,TCD ,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['purple', 'multi']",purple,multi, , , , , , ,nz,slip,required,stretch,elasticated,exposed,front,shoulders,neckline,gathered, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,floral,cold,shoulder, , , ,altered,excellent,neckline,preloved,gathered, , , , , , , , , , 
39.0,12,TCD ,dress,unknown,spex,polyester,unknown,unknown,unknown,unknown,unknown,full_body,"['multi', 'brown', 'red']",multi,brown,red, , , , , ,style,nz,pull,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,knit,floral, , , , ,excellent,preloved, , , , , , , , , , , , , 
39.0,14,TCD ,skirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,maxi,flounced, , , , ,unknown, , , , , , , , , , , , , , 
39.0,14,TCD ,top,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'white']",black,white, , , , , , ,nz,required,slip,sleeves,wide,top, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,chiffon,leopard,print, , , ,excellent,preloved, , , , , , , , , , , , , 
39.0,22-24,TCD ,cardi,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,mesh,wrap, , , , ,unknown, , , , , , , , , , , , , , 
45.0,18-24,TCD ,cape,unknown,cupro,acetate,unknown,unknown,unknown,unknown,unknown,outerwear,['grey'],grey, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,metallic,pewter, , , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,18,TCD ,jacket,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outerwear,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,crop,bloom,midnight, , , ,unknown, , , , , , , , , , , , , , 
59.0,18,TCD ,tunic,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['gold', 'black', 'white']",gold,black,white, , , , , ,style,nz,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,monochrome,floral, , , , ,excellent,preloved, , , , , , , , , , , , , 
40.0,14,TCD ,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['white', 'steel', 'blue', 'black', 'grey', 'off']",white,steel,blue,black,grey,off, , ,required,nz,slip,style,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,chiffon,plaid, , , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,18,TCD ,tunic,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,satin,print, , , , ,unknown, , , , , , , , , , , , , , 
